Sentence_ID,sentence,sen_len,token_index,token,lang_tag,split_token,ID,FORM,UPOS,HEAD ID,HEAD,DEPREL,Categories,,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,8,he,eng,he,8,,PRON,11,making,nsubj,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,9,he,eng,he,9,,PRON,11,making,rep,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,10,was,eng,was,10,,AUX,11,making,aux,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,11,making,eng,making,11,,VERB,4,diciendo,ccomp,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,12,fun,eng,fun,12,,NOUN,11,making,obj,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,13,of,eng,of,13,,ADP,14,Curtis,case,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,14,Curtis,eng&spa,Curtis,14,,PROPN,11,making,obl,"code-switched repetition, repitition, break of thought",,,,,,
14008,Sean me estaba diciendo que le estaba he he was making fun of Curtis .,15,15,.,0,.,15,,PUNCT,,nan,punct,"code-switched repetition, repitition, break of thought",,,,,,
14683,yes sí sí los he visto .,7,1,yes,eng,yes,1,,ADV,6,visto,discourse,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,2,sí,spa,sí,2,,ADV,6,visto,rep,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,3,sí,spa,sí,3,,ADV,6,visto,rep,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,4,los,spa,los,4,,PRON,6,visto,obj,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,5,he,spa,he,5,,AUX,6,visto,aux,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,6,visto,spa,visto,6,,VERB,0,root,root,"code-switched repetition, repitition",,,,,,
14683,yes sí sí los he visto .,7,7,.,0,.,7,,PUNCT,6,visto,punct,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,1,pero,spa,pero,1,,CCONJ,4,cáncer,discourse,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,2,pero,spa,pero,2,,CCONJ,4,cáncer,rep,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,3,el,spa,el,3,,DET,4,cáncer,det,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,4,cáncer,spa,cáncer,4,,NOUN,9,hard,nsubj,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,5,de,spa,de,5,,ADP,4,cáncer,case,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,6,páncreas,spa,páncreas,6,,NOUN,4,cáncer,nmod,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,7,es,spa,es,7,,AUX,9,hard,cop,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,8,it's,eng,it,8,,PRON,9,hard,rep,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,,,,s,8,,AUX,9,hard,rep,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,9,hard,eng,hard,9,,ADJ,0,root,root,"code-switched repetition, repitition",,,,,,
14905,pero pero el cáncer de páncreas es it's hard .,10,10,.,0,.,10,,PUNCT,9,hard,punct,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,1,ellos,spa,ellos,1,,PRON,2,son,nsubj,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,2,son,spa,son,2,,AUX,8,best,cop,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,3,lo,spa,lo,3,,DET,8,best,det,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,4,lo,spa,lo,4,,DET,8,best,rep,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,5,they're,eng,they,5,,PRON,6,re,rep,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,,,,re,6,,AUX,8,best,rep,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,6,the,eng,the,7,,DET,8,best,rep,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,7,best,eng,best,8,,ADJ,0,root,root,"code-switched repetition, repitition",,,,,,
24982,ellos son lo lo they're the best .,8,8,.,eng,.,9,,PUNCT,8,best,punct,"code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,1,definitely,eng,definitely,1,,ADV,3,does,discourse,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,2,it,eng,it,2,,PRON,3,does,nsubj,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,3,doesn't,eng,does,3,,AUX,5,have,aux,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,,,,n't,4,,ADV,5,have,advmod,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,4,have,eng,have,5,,VERB,7,tiene,rep,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,5,no,eng,no,6,,ADV,7,tiene,advmod,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,6,tiene,spa,tiene,7,,VERB,0,root,root,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,7,no,spa,no,8,,ADV,9,tiene,rep,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,8,tiene,spa,tiene,9,,VERB,7,tiene,rep,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,9,sentido,spa,sentido,10,,NOUN,7,tiene,obj,"contraction eng, code-switched repetition, repitition",,,,,,
25404,definitely it doesn't have no tiene no tiene sentido .,10,10,.,spa,.,11,,PUNCT,7,tiene,punct,"contraction eng, code-switched repetition, repitition",,,,,,
26267,so ella ella es la jefa de Linda ?,9,1,so,eng,so,1,,ADV,6,jefa,discourse,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,2,ella,spa,ella,2,,PRON,6,jefa,nsubj,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,3,ella,spa,ella,3,,PRON,6,jefa,rep,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,4,es,spa,es,4,,AUX,6,jefa,cop,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,5,la,spa,la,5,,DET,6,jefa,det,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,6,jefa,spa,jefa,6,,NOUN,0,root,root,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,7,de,spa,de,7,,ADP,8,Linda,case,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,8,Linda,eng&spa,Linda,8,,PROPN,6,jefa,nmod,"repitition, discourse",,,,,,
26267,so ella ella es la jefa de Linda ?,9,9,?,0,?,9,,PUNCT,6,jefa,punct,"repitition, discourse",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,1,tú,spa,tú,1,,PRON,2,sabes,nsubj,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,2,sabes,spa,sabes,2,,VERB,0,root,root,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,3,you,eng,you,3,,PRON,4,know,rep,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,4,know,eng,know,4,,VERB,2,sabes,rep,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,5,no,spa,no,5,,ADV,6,tengo,advmod,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,6,tengo,spa,tengo,6,,VERB,2,sabes,ccomp,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,7,tiempo,spa,tiempo,7,,NOUN,6,tengo,obj,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,8,para,spa,para,8,,ADP,9,eso,case,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,9,eso,spa,eso,9,,DET,7,tiempo,obl,"repitition, discourse, code-switched repetition",,,,,,
28099,tú sabes you know no tengo tiempo para eso .,10,10,.,0,.,10,,PUNCT,6,tengo,punct,"repitition, discourse, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,1,that,eng,that,1,,DET,3,documental,det,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,2,ese,spa,ese,2,,DET,3,documental,rep,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,3,documental,spa,documental,3,,NOUN,5,duro,nsubj,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,4,estaba,spa,estaba,4,,AUX,5,duro,cop,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,5,duro,spa,duro,5,,ADJ,0,root,root,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,6,duro,spa,duro,6,,ADJ,5,duro,rep,"repitition, code-switched repetition",,,,,,
29603,that ese documental estaba duro duro .,7,7,.,0,.,7,,PUNCT,5,duro,punct,"repitition, code-switched repetition",,,,,,
35770,like o sea estamos en en Florida loco .,9,1,like,eng,like,1,,ADP,7,Florida,discourse,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,2,o,spa,o,2,,,,nan,,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,3,sea,spa,sea,3,,,,nan,,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,,,,o_sea,2.1,,PART,7,Florida,discourse,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,4,estamos,spa,estamos,4,,AUX,7,Florida,cop,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,5,en,spa,en,5,,ADP,7,Florida,case,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,6,en,spa,en,6,,ADP,7,Florida,rep,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,7,Florida,eng&spa,Florida,7,,PROPN,0,root,root,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,8,loco,spa,loco,8,,INTJ,7,Florida,discourse,"discourse, code-switched repetition, repitition",,,,,,
35770,like o sea estamos en en Florida loco .,9,9,.,0,.,9,,PUNCT,7,Florida,punct,"discourse, code-switched repetition, repitition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,1,a,spa,a,1,,ADP,2,ti,case,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,2,ti,spa,ti,2,,PRON,4,encanta,iobj,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,3,te,spa,te,3,,PRON,4,encanta,expl,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,4,encanta,spa,encanta,4,,VERB,0,root,root,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,5,ponerme,spa,poner,5,,VERB,4,encanta,ccomp,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,,,,me,5,,PRON,5,me,obj,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,6,de,spa,de,6,,ADP,8,humor,case,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,7,mal,spa,mal,7,,ADJ,8,humor,amod,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,8,humor,spa,humor,8,,NOUN,5,me,advmod,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,9,because,eng,because,9,,SCONJ,11,know,mark,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,10,I,eng,I,10,,PRON,11,know,nsubj,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,11,know,eng,know,11,,VERB,4,encanta,ccomp,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,12,you,eng,you,12,,PRON,13,like,nsubj,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,13,like,eng,like,13,,VERB,11,know,ccomp,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,14,te,spa,te,14,,PRON,15,encanta,rep,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,15,encanta,spa,encanta,15,,VERB,11,know,rep,"repitition, code-switched repetition",,,,,,
45881,a ti te encanta ponerme de mal humor because I know you like te encanta .,16,16,.,0,.,16,,PUNCT,5,me,punct,"repitition, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,1,esto,spa,esto,1,,PRON,4,is,nsubj,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,2,qué,spa,qué,2,,ADV,1,esto,obj,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,3,what,eng,what,3,,ADV,1,esto,rep,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,4,is,eng,is,4,,AUX,0,root,root,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,5,this,eng,this,5,,PRON,4,is,rep,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,6,Ramón,spa,Ramón,6,,PROPN,4,is,vocative,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,7,esto,spa,esto,7,,DET,4,is,rep,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,8,you,eng,you,8,,,,nan,,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,9,know,eng,know,9,,,,nan,,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,,,,you_know,8.1,,PART,4,is,discourse,"repitition, discourse, code-switched repetition",,,,,,
51863,esto qué what is this Ramón esto you know ?,10,10,?,0,?,10,,PUNCT,4,is,punct,"repitition, discourse, code-switched repetition",,,,,,
1544,you're a monster abuela .,5,1,you're,eng,you,1,,PRON,2, 're,nsubj,contraction eng,,,,,,
1544,you're a monster abuela .,5,,,, 're,2,,AUX,4,monster,cop,contraction eng,,,,,,
1544,you're a monster abuela .,5,2,a,eng,a,3,,DET,4,monster,det,contraction eng,,,,,,
1544,you're a monster abuela .,5,3,monster,eng,monster,4,,NOUN,0,root,root,contraction eng,,,,,,
1544,you're a monster abuela .,5,4,abuela,eng,abuela,5,,PRON,4,monster,vocative,contraction eng,,,,,,
1544,you're a monster abuela .,5,5,.,0,.,6,,PUNCT,4,monster,punct,contraction eng,,,,,,
7567,sí porque entonces how do we know it's gonna be the same amount right ?,15,1,sí,spa,sí,1,,ADV,2,porque,ccomp,contraction eng,,,,,,
7567,sí porque entonces how do we know it's gonna be the same amount right ?,15,2,porque,spa,porque,2,,SCONJ,7,know,cc,contraction eng,,,,,,
7567,sí porque entonces how do we know it's gonna be the same amount right ?,15,3,entonces,spa,entonces,3,,ADV,7,know,advmod,contraction eng,,,,,,
